Q1_Age,Q2_Gender,Q3_Country,Q4_Education,Q5_MonthlyIncome,Q6_HouseholdSize,Q7_EmploymentStatus,Q8_SportsCount,Q9_SportsPractised,Q10_HoursPerWeek,Q11_Competitiveness,Q12_SportsIdentity,Q13_SpendLast12Months,Q14_FreqBuyOnline,Q15_FreqBuyStore,Q16_OnlineFactorRanking,Q17_BrandsBought,Q18_MaxDeliveryWindow,Q19_BiggestFrustration,Q20_SatisfactionMultiBrand,Q21_SustainabilityImportance,Q22_CartAbandonDueSplit,Q23_WaitSinglePackage,Q24_IssueRanking,Q25_AppealSingleCart,Q26_InterestAlgoBrand,Q27_LikelihoodBundleDeals,Q28_InterestPersonalDiscount,Q29_AppealEmpathyDelivery,Q30_LikelihoodSustainScore,Q31_PrimaryDownloadDriver,Q32_DeliveryMaxAllBrands,Q33_MinDiscountSwitch,Q34_PremiumMembershipFee,Q35_InstallLikelihoodPct,Q36_RecommendNPS,Q37_EnjoyNewApps,Q38_QualityOverDiscount,Q39_ShareFitnessSocial,Q40_SustainabilityInfluence,Q41_PrimaryMotivation,Q42_FrustrationText,Q43_ChangeDeliveryText,Q44_DeviceType,Q45_CompletionTimeSec,HighIntent
37,Female,Canada,Master’s degree,4903.0,6,Full-time employee,2,"Cycling,Running/Jogging",6.4,4,4,1138.0,Frequently,Never,"Sustainability,Brand,Customer reviews,Speed of delivery,Price,Style,Easy returns","Under Armour,Local/Other",1 day,Limited sizing,2,5,No,Yes,"Slow delivery,Split shipments,Poor tracking updates,High shipping fees,Limited eco-friendly options",4,2,3,4,3,3,Something else,2–3 days,20,22.0,53.5,8,2,3,5,3,Overall health,Shipping costs are high.,Offer faster standard shipping.,Laptop or desktop computer,249,0
34,Female,UK,Less than high-school,6222.0,4,Full-time employee,1,Running/Jogging,4.4,4,4,1883.0,Always,Always,"Price,Brand,Style,Speed of delivery,Sustainability,Customer reviews,Easy returns","Decathlon,Lululemon,Local/Other,Nike",More than 2 weeks,Long delivery times,3,4,Yes,Yes,"High shipping fees,Split shipments,Slow delivery,Limited eco-friendly options,Poor tracking updates",1,4,3,1,4,5,Single-cart checkout,2–3 days,0,72.0,42.8,5,4,4,4,4,Overall health,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,348,0
39,Female,Germany,Master’s degree,5337.0,3,Full-time employee,4,"Cycling,Yoga/Pilates,Swimming,Gym/Fitness",11.9,3,3,3443.0,Frequently,Rarely,"Price,Sustainability,Brand,Speed of delivery,Customer reviews,Easy returns,Style","Lululemon,Puma,Decathlon,Nike",4–7 days,Limited sizing,4,5,Yes,No,"Split shipments,Poor tracking updates,High shipping fees,Limited eco-friendly options,Slow delivery",4,5,3,4,5,4,Personalised offers & discounts,No preference,20,16.0,77.6,8,4,3,5,4,Overall health,Shipping costs are high.,Make packaging eco-friendly.,Tablet,223,1
39,Female,UK,Less than high-school,6057.0,4,Full-time employee,1,Football/Soccer,7.2,2,3,2943.0,Frequently,Always,"Price,Easy returns,Customer reviews,Speed of delivery,Brand,Sustainability,Style",Nike,1–2 weeks,Difficult returns,3,1,No,No,"Slow delivery,High shipping fees,Split shipments,Poor tracking updates,Limited eco-friendly options",3,3,3,3,1,3,Single-cart checkout,No preference,20,27.0,43.9,5,5,3,4,4,Overall health,Sizing charts are confusing.,Make packaging eco-friendly.,Laptop or desktop computer,263,0
41,Male,France,Master’s degree,11268.0,4,Full-time employee,1,Running/Jogging,5.9,4,5,3724.0,Always,Occasionally,"Price,Sustainability,Style,Brand,Speed of delivery,Customer reviews,Easy returns",Local/Other,More than 2 weeks,High prices,3,5,No,Yes,"Split shipments,Poor tracking updates,Slow delivery,Limited eco-friendly options,High shipping fees",4,1,5,1,5,1,Single-cart checkout,2–3 days,15,74.0,94.8,10,4,5,3,1,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Smartphone,425,1
35,Female,Canada,Other,4499.0,5,Full-time employee,1,Basketball,5.7,3,3,1726.0,Rarely,Frequently,"Brand,Style,Easy returns,Sustainability,Price,Speed of delivery,Customer reviews","Decathlon,Puma,Lululemon",2–3 days,Lack of sustainability info,5,4,Yes,Yes,"Split shipments,Slow delivery,High shipping fees,Poor tracking updates,Limited eco-friendly options",1,4,4,3,3,4,Personalised offers & discounts,2–3 days,30+,7.0,69.6,10,5,4,3,4,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Smartphone,398,0
29,Female,France,Bachelor’s degree,5439.0,7,Retired,2,"Football/Soccer,Running/Jogging",4.5,3,4,2420.0,Never,Frequently,"Brand,Price,Sustainability,Speed of delivery,Easy returns,Customer reviews,Style","Lululemon,Adidas,Under Armour",2–3 days,Long delivery times,3,2,Yes,Maybe,"Limited eco-friendly options,Split shipments,Poor tracking updates,High shipping fees,Slow delivery",3,3,4,4,4,4,Single-cart checkout,More than 2 weeks,15,93.0,70.9,8,2,2,5,3,Socialising / community,Sizing charts are confusing.,Offer faster standard shipping.,Laptop or desktop computer,218,1
31,Female,UAE,High-school diploma / equivalent,4049.0,4,Full-time employee,1,Yoga/Pilates,7.7,1,1,1685.0,Frequently,Rarely,"Easy returns,Speed of delivery,Price,Style,Sustainability,Brand,Customer reviews","Adidas,Local/Other,Under Armour",2–3 days,Other,3,2,Yes,Maybe,"Slow delivery,Limited eco-friendly options,Split shipments,High shipping fees,Poor tracking updates",4,3,5,4,4,3,Flexible delivery,2–3 days,5,17.0,36.6,3,5,4,1,2,Overall health,Shipping costs are high.,Offer faster standard shipping.,Tablet,125,0
40,Male,US,Master’s degree,3854.0,4,"Unemployed, looking for work",1,Yoga/Pilates,5.9,3,2,2064.0,Rarely,Always,"Price,Sustainability,Speed of delivery,Brand,Style,Easy returns,Customer reviews","Lululemon,Puma,Local/Other",4–7 days,Difficult returns,4,5,Yes,Yes,"Poor tracking updates,High shipping fees,Split shipments,Slow delivery,Limited eco-friendly options",3,4,2,1,5,3,Single-cart checkout,No preference,20,13.0,54.7,7,4,5,3,1,Overall health,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,308,0
23,Male,France,High-school diploma / equivalent,3617.0,6,Full-time employee,1,Gym/Fitness,5.1,4,4,2617.0,Rarely,Rarely,"Brand,Speed of delivery,Customer reviews,Price,Sustainability,Style,Easy returns",Lululemon,4–7 days,Limited sizing,3,4,Yes,Maybe,"Split shipments,Limited eco-friendly options,Slow delivery,High shipping fees,Poor tracking updates",4,4,5,4,4,5,Single-cart checkout,4–7 days,20,34.0,87.1,7,3,3,3,1,Appearance / aesthetics,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,411,0
33,Male,UAE,Master’s degree,4180.0,1,Part-time employee,1,Cycling,6.5,3,4,6809.0,Frequently,Rarely,"Customer reviews,Speed of delivery,Brand,Sustainability,Price,Style,Easy returns","Adidas,Lululemon,Local/Other,Puma",4–7 days,High prices,2,5,Yes,Yes,"High shipping fees,Slow delivery,Split shipments,Poor tracking updates,Limited eco-friendly options",4,4,4,5,5,3,Flexible delivery,4–7 days,30+,25.0,84.5,9,4,5,3,5,Competition / performance,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,269,1
27,Female,Australia,High-school diploma / equivalent,5505.0,6,Student,2,"Running/Jogging,Cycling",6.3,3,2,1780.0,Occasionally,Frequently,"Price,Sustainability,Easy returns,Customer reviews,Brand,Speed of delivery,Style",Decathlon,2–3 days,Difficult returns,2,2,Yes,Yes,"Poor tracking updates,Split shipments,High shipping fees,Slow delivery,Limited eco-friendly options",5,4,2,5,1,5,Product sustainability information,1–2 weeks,10,43.0,85.0,10,4,3,2,4,Overall health,Shipping costs are high.,Offer faster standard shipping.,Smartphone,241,1
30,Female,UK,High-school diploma / equivalent,12577.0,3,Full-time employee,3,"Swimming,Basketball,Running/Jogging",9.2,2,1,15396.0,Frequently,Rarely,"Speed of delivery,Style,Sustainability,Price,Easy returns,Brand,Customer reviews","Lululemon,Decathlon",2–3 days,Difficult returns,5,3,No,Yes,"Split shipments,High shipping fees,Limited eco-friendly options,Poor tracking updates,Slow delivery",3,5,5,5,4,3,Product sustainability information,2–3 days,15,18.0,99.7,10,3,5,5,5,Appearance / aesthetics,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,196,1
40,Male,Australia,Other,4060.0,2,Full-time employee,3,"Football/Soccer,Yoga/Pilates,Swimming",10.2,2,1,1906.0,Always,Rarely,"Easy returns,Brand,Price,Sustainability,Speed of delivery,Customer reviews,Style","Nike,Under Armour,Lululemon,Puma",2–3 days,Lack of sustainability info,5,3,Yes,Maybe,"Slow delivery,High shipping fees,Poor tracking updates,Split shipments,Limited eco-friendly options",4,5,4,1,4,4,Single-cart checkout,2–3 days,15,21.0,69.6,6,3,3,3,2,Socialising / community,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,292,0
32,Non-binary / gender-diverse,US,Bachelor’s degree,4244.0,5,Full-time employee,1,Gym/Fitness,4.6,4,3,5291.0,Occasionally,Occasionally,"Sustainability,Price,Speed of delivery,Customer reviews,Brand,Easy returns,Style","Adidas,Local/Other",1 day,Other,3,4,Yes,No,"Limited eco-friendly options,High shipping fees,Split shipments,Slow delivery,Poor tracking updates",5,4,4,3,4,4,Product sustainability information,1–2 weeks,25,18.0,59.5,5,4,4,5,4,Overall health,Sizing charts are confusing.,Make packaging eco-friendly.,Smartphone,329,0
30,Male,Canada,Master’s degree,4792.0,5,Full-time employee,1,Football/Soccer,2.7,2,3,1944.0,Occasionally,Frequently,"Price,Style,Brand,Easy returns,Customer reviews,Sustainability,Speed of delivery","Local/Other,Puma,Lululemon",1–2 weeks,Lack of sustainability info,4,4,Yes,Yes,"Split shipments,High shipping fees,Poor tracking updates,Slow delivery,Limited eco-friendly options",3,3,5,3,4,4,Single-cart checkout,No preference,15,56.0,86.1,8,3,4,3,2,Overall health,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,431,1
19,Male,UAE,Bachelor’s degree,5124.0,6,"Unemployed, looking for work",4,"Running/Jogging,Football/Soccer,Gym/Fitness,Swimming",8.4,3,2,2867.0,Rarely,Rarely,"Customer reviews,Price,Speed of delivery,Brand,Sustainability,Style,Easy returns","Decathlon,Local/Other",1 day,Lack of sustainability info,2,4,Yes,Yes,"High shipping fees,Slow delivery,Split shipments,Limited eco-friendly options,Poor tracking updates",5,3,5,4,5,3,Something else,1–2 weeks,25,23.0,100.0,8,2,5,4,1,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Laptop or desktop computer,291,1
36,Male,Germany,Bachelor’s degree,5789.0,3,Student,0,,4.9,3,2,4545.0,Rarely,Occasionally,"Sustainability,Price,Speed of delivery,Easy returns,Brand,Style,Customer reviews","Local/Other,Under Armour,Lululemon,Nike",2–3 days,Other,4,1,Yes,No,"Split shipments,High shipping fees,Poor tracking updates,Slow delivery,Limited eco-friendly options",3,5,5,4,2,3,Product sustainability information,1–2 weeks,10,23.0,92.5,9,5,4,4,4,Competition / performance,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,469,1
35,Female,France,Bachelor’s degree,8625.0,3,Full-time employee,3,"Swimming,Cycling,Basketball",9.9,5,4,4786.0,Rarely,Frequently,"Speed of delivery,Price,Sustainability,Brand,Style,Customer reviews,Easy returns","Adidas,Puma,Lululemon,Decathlon",2–3 days,Limited sizing,2,1,Yes,Yes,"Split shipments,Slow delivery,High shipping fees,Poor tracking updates,Limited eco-friendly options",2,4,4,3,3,4,Flexible delivery,No preference,15,27.0,100.0,8,4,3,4,4,Appearance / aesthetics,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,224,1
47,Female,Canada,Bachelor’s degree,2179.0,5,Full-time employee,1,Swimming,5.9,1,1,2796.0,Rarely,Frequently,"Speed of delivery,Easy returns,Price,Customer reviews,Brand,Sustainability,Style","Lululemon,Adidas,Puma",1–2 weeks,Lack of sustainability info,1,1,Yes,Maybe,"High shipping fees,Poor tracking updates,Split shipments,Limited eco-friendly options,Slow delivery",1,5,4,5,5,3,Product sustainability information,2–3 days,10,45.0,65.9,7,3,5,4,2,Overall health,Sizing charts are confusing.,Make packaging eco-friendly.,Smartphone,335,0
28,Male,Germany,Bachelor’s degree,1854.0,5,Full-time employee,4,"Gym/Fitness,Basketball,Yoga/Pilates,Swimming",9.7,1,1,4468.0,Occasionally,Always,"Price,Speed of delivery,Easy returns,Brand,Sustainability,Customer reviews,Style",Decathlon,2–3 days,Other,4,5,Yes,Maybe,"Split shipments,High shipping fees,Poor tracking updates,Slow delivery,Limited eco-friendly options",4,4,3,5,4,4,Personalised offers & discounts,4–7 days,30+,130.0,100.0,10,4,1,4,3,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Smartphone,248,1
32,Female,Brazil,Bachelor’s degree,4111.0,4,Full-time employee,1,Gym/Fitness,6.0,3,2,1805.0,Occasionally,Frequently,"Price,Customer reviews,Speed of delivery,Sustainability,Brand,Easy returns,Style",Lululemon,2–3 days,Difficult returns,3,3,No,Yes,"Slow delivery,Split shipments,High shipping fees,Poor tracking updates,Limited eco-friendly options",3,5,5,4,4,5,Product sustainability information,2–3 days,10,27.0,100.0,10,5,5,5,2,Socialising / community,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,348,1
32,Male,France,Bachelor’s degree,7775.0,2,Part-time employee,2,"Cycling,Basketball",7.2,3,4,3195.0,Frequently,Frequently,"Price,Speed of delivery,Brand,Sustainability,Customer reviews,Easy returns,Style","Nike,Lululemon,Decathlon",4–7 days,Difficult returns,2,3,Yes,Yes,"High shipping fees,Split shipments,Slow delivery,Poor tracking updates,Limited eco-friendly options",2,1,3,4,2,5,Personalised offers & discounts,2–3 days,15,39.0,100.0,9,3,2,1,3,Competition / performance,Shipping costs are high.,Make packaging eco-friendly.,Smartphone,403,1
43,Female,Australia,Bachelor’s degree,2969.0,2,Full-time employee,2,"Running/Jogging,Football/Soccer",6.8,1,1,378.0,Always,Occasionally,"Brand,Sustainability,Easy returns,Speed of delivery,Style,Price,Customer reviews","Local/Other,Nike,Lululemon",1–2 weeks,Other,4,3,Yes,No,"High shipping fees,Slow delivery,Split shipments,Poor tracking updates,Limited eco-friendly options",4,4,4,4,3,3,Single-cart checkout,1–2 weeks,5,7.0,91.4,9,3,4,4,4,Overall health,Sizing charts are confusing.,Offer faster standard shipping.,Other,123,1
29,Female,UK,Master’s degree,1461.0,2,Full-time employee,2,"Cycling,Gym/Fitness",7.8,4,3,988.0,Frequently,Rarely,"Sustainability,Customer reviews,Brand,Speed of delivery,Price,Style,Easy returns","Local/Other,Lululemon",1–2 weeks,Difficult returns,4,5,Yes,Maybe,"Split shipments,High shipping fees,Slow delivery,Limited eco-friendly options,Poor tracking updates",3,4,5,4,1,4,Single-cart checkout,2–3 days,30+,7.0,93.7,8,5,4,4,3,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Smartphone,453,1
32,Female,UAE,High-school diploma / equivalent,6300.0,2,Full-time employee,1,Running/Jogging,6.6,3,2,3569.0,Frequently,Frequently,"Price,Customer reviews,Brand,Sustainability,Easy returns,Speed of delivery,Style",Puma,2–3 days,Long delivery times,4,1,No,Yes,"Slow delivery,Poor tracking updates,Split shipments,Limited eco-friendly options,High shipping fees",4,5,5,5,2,4,Single-cart checkout,2–3 days,20,40.0,78.0,9,3,3,3,4,Overall health,Sizing charts are confusing.,Make packaging eco-friendly.,Smartphone,322,1
35,Male,US,Bachelor’s degree,5689.0,5,Full-time employee,2,"Basketball,Football/Soccer",11.5,2,2,8276.0,Rarely,Always,"Price,Easy returns,Speed of delivery,Sustainability,Brand,Customer reviews,Style","Under Armour,Puma,Local/Other,Nike",4–7 days,Long delivery times,5,2,No,No,"Split shipments,High shipping fees,Limited eco-friendly options,Slow delivery,Poor tracking updates",2,4,5,3,4,3,Product sustainability information,4–7 days,30+,30.0,89.7,7,4,5,4,4,Stress relief / mental health,Shipping costs are high.,Make packaging eco-friendly.,Smartphone,206,0
31,Non-binary / gender-diverse,US,High-school diploma / equivalent,3209.0,4,Self-employed / freelancer,3,"Yoga/Pilates,Running/Jogging,Gym/Fitness",11.1,2,3,11740.0,Frequently,Frequently,"Style,Sustainability,Speed of delivery,Easy returns,Brand,Customer reviews,Price","Decathlon,Puma",1 day,Other,3,4,Yes,Yes,"High shipping fees,Limited eco-friendly options,Poor tracking updates,Split shipments,Slow delivery",2,3,3,4,5,3,Personalised offers & discounts,2–3 days,0,72.0,83.6,8,4,4,4,3,Competition / performance,Shipping costs are high.,Make packaging eco-friendly.,Smartphone,359,1
26,Female,Australia,Bachelor’s degree,3181.0,5,Full-time employee,0,,5.7,4,5,925.0,Occasionally,Never,"Brand,Style,Price,Sustainability,Easy returns,Speed of delivery,Customer reviews","Adidas,Local/Other,Lululemon,Under Armour",2–3 days,Other,2,5,Yes,Yes,"High shipping fees,Split shipments,Slow delivery,Poor tracking updates,Limited eco-friendly options",4,5,3,2,5,3,Personalised offers & discounts,2–3 days,10,66.0,52.0,4,4,3,4,3,Competition / performance,Shipping costs are high.,Make packaging eco-friendly.,Smartphone,433,0
32,Male,India,Master’s degree,3401.0,4,Retired,0,,6.2,2,2,2069.0,Rarely,Occasionally,"Brand,Speed of delivery,Customer reviews,Price,Sustainability,Easy returns,Style","Nike,Lululemon",4–7 days,Limited sizing,2,4,Yes,Maybe,"High shipping fees,Poor tracking updates,Slow delivery,Limited eco-friendly options,Split shipments",4,4,5,4,3,4,Flexible delivery,2–3 days,15,28.0,31.3,6,5,3,2,4,Competition / performance,Shipping costs are high.,Offer faster standard shipping.,Smartphone,230,0
39,Female,US,High-school diploma / equivalent,5599.0,4,Student,2,"Gym/Fitness,Yoga/Pilates",6.5,2,2,779.0,Frequently,Frequently,"Sustainability,Brand,Price,Speed of delivery,Customer reviews,Style,Easy returns","Adidas,Under Armour,Lululemon,Nike",2–3 days,Other,3,3,Yes,Maybe,"Split shipments,High shipping fees,Slow delivery,Poor tracking updates,Limited eco-friendly options",5,2,4,4,3,5,Personalised offers & discounts,More than 2 weeks,20,40.0,100.0,10,5,2,4,3,Stress relief / mental health,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,161,1
22,Male,UAE,High-school diploma / equivalent,3520.0,4,Full-time employee,1,Cycling,5.4,2,3,2121.0,Occasionally,Frequently,"Price,Customer reviews,Brand,Speed of delivery,Sustainability,Style,Easy returns","Puma,Lululemon,Local/Other,Adidas",1–2 weeks,Lack of sustainability info,2,4,Yes,Yes,"Split shipments,High shipping fees,Slow delivery,Limited eco-friendly options,Poor tracking updates",4,4,5,1,4,5,Single-cart checkout,1–2 weeks,15,44.0,72.4,7,5,4,5,5,Socialising / community,Sizing charts are confusing.,Make packaging eco-friendly.,Smartphone,375,0
31,Female,Australia,High-school diploma / equivalent,6049.0,1,Full-time employee,2,"Basketball,Football/Soccer",6.2,3,2,6436.0,Occasionally,Frequently,"Speed of delivery,Price,Style,Brand,Sustainability,Easy returns,Customer reviews","Under Armour,Local/Other",1–2 weeks,Difficult returns,3,5,Yes,Yes,"Split shipments,Poor tracking updates,High shipping fees,Slow delivery,Limited eco-friendly options",5,4,4,2,2,4,Single-cart checkout,More than 2 weeks,20,20.0,100.0,8,3,3,4,2,Overall health,Sizing charts are confusing.,Make packaging eco-friendly.,Smartphone,315,1
24,Male,Canada,Bachelor’s degree,1475.0,7,Student,1,Swimming,4.6,4,5,2679.0,Always,Occasionally,"Customer reviews,Easy returns,Speed of delivery,Brand,Sustainability,Style,Price","Puma,Nike,Local/Other,Lululemon",1 day,Lack of sustainability info,1,4,Yes,Maybe,"Poor tracking updates,Slow delivery,Split shipments,Limited eco-friendly options,High shipping fees",3,4,5,2,5,4,Single-cart checkout,More than 2 weeks,10,16.0,49.5,3,3,3,4,5,Stress relief / mental health,Shipping costs are high.,Make packaging eco-friendly.,Laptop or desktop computer,362,0
40,Female,US,Master’s degree,38370.0,5,"Unemployed, looking for work",2,"Running/Jogging,Swimming",37.1,2,2,22936.0,Always,Rarely,"Price,Speed of delivery,Sustainability,Customer reviews,Style,Brand,Easy returns","Puma,Local/Other,Adidas,Nike",2–3 days,Other,3,3,Yes,Maybe,"High shipping fees,Slow delivery,Poor tracking updates,Split shipments,Limited eco-friendly options",4,5,4,3,4,5,Single-cart checkout,No preference,20,37.0,100.0,10,4,5,5,3,Stress relief / mental health,Sizing charts are confusing.,Offer faster standard shipping.,Smartphone,159,1
